h,t,exacta,segunda_derivada,error
0.1,0.26,-0.96639,-0.965585,0.000805057
0.1,0.27,-0.963771,-0.962968,0.000802875
0.1,0.28,-0.961055,-0.960255,0.000800613
0.1,0.29,-0.958244,-0.957446,0.00079827
0.1,0.3,-0.955336,-0.954541,0.000795848
0.1,0.31,-0.952334,-0.95154,0.000793347
0.1,0.32,-0.949235,-0.948445,0.000790766
0.1,0.33,-0.946042,-0.945254,0.000788106
0.1,0.34,-0.942755,-0.941969,0.000785367
0.1,0.35,-0.939373,-0.93859,0.00078255
0.1,0.36,-0.935897,-0.935117,0.000779654
0.1,0.37,-0.932327,-0.931551,0.000776681
0.1,0.38,-0.928665,-0.927891,0.000773629
0.1,0.39,-0.924909,-0.924139,0.000770501
0.1,0.4,-0.921061,-0.920294,0.000767295
0.1,0.41,-0.917121,-0.916357,0.000764013
0.1,0.42,-0.913089,-0.912328,0.000760654
0.1,0.43,-0.908966,-0.908209,0.000757219
0.1,0.44,-0.904752,-0.903998,0.000753708
0.1,0.45,-0.900447,-0.899697,0.000750123
0.1,0.46,-0.896052,-0.895306,0.000746462
0.1,0.47,-0.891568,-0.890826,0.000742726
0.1,0.48,-0.886995,-0.886256,0.000738916
0.1,0.49,-0.882333,-0.881598,0.000735032
0.1,0.5,-0.877583,-0.876851,0.000731075
0.1,0.51,-0.872745,-0.872017,0.000727045
0.1,0.52,-0.867819,-0.867096,0.000722942
0.1,0.53,-0.862807,-0.862088,0.000718766
0.1,0.54,-0.857709,-0.856994,0.000714519
0.1,0.55,-0.852525,-0.851814,0.0007102
0.1,0.56,-0.847255,-0.846549,0.000705811
0.1,0.57,-0.841901,-0.8412,0.00070135
0.1,0.58,-0.836463,-0.835766,0.00069682
0.1,0.59,-0.830941,-0.830248,0.00069222
0.1,0.6,-0.825336,-0.824648,0.00068755
0.1,0.61,-0.819648,-0.818965,0.000682812
0.1,0.62,-0.813878,-0.8132,0.000678006
0.1,0.63,-0.808028,-0.807354,0.000673132
0.1,0.64,-0.802096,-0.801428,0.00066819
0.1,0.65,-0.796084,-0.795421,0.000663182
0.1,0.66,-0.789992,-0.789334,0.000658107
0.1,0.67,-0.783822,-0.783169,0.000652967
0.1,0.68,-0.777573,-0.776925,0.000647761
0.1,0.69,-0.771246,-0.770604,0.000642491
0.1,0.7,-0.764842,-0.764205,0.000637156
0.1,0.71,-0.758362,-0.75773,0.000631758
0.1,0.72,-0.751806,-0.751179,0.000626296
0.1,0.73,-0.745174,-0.744554,0.000620772
0.1,0.74,-0.738469,-0.737853,0.000615185
0.1,0.75,-0.731689,-0.731079,0.000609538
0.1,0.76,-0.724836,-0.724232,0.000603829
0.1,0.77,-0.717911,-0.717313,0.00059806
0.1,0.78,-0.710914,-0.710321,0.000592231
0.1,0.79,-0.703845,-0.703259,0.000586342
0.1,0.8,-0.696707,-0.696126,0.000580395
0.1,0.81,-0.689498,-0.688924,0.000574391
0.1,0.82,-0.682221,-0.681653,0.000568328
0.1,0.83,-0.674876,-0.674314,0.000562209
0.1,0.84,-0.667463,-0.666907,0.000556034
0.1,0.85,-0.659983,-0.659433,0.000549803
0.1,0.86,-0.652437,-0.651894,0.000543517
0.1,0.87,-0.644827,-0.644289,0.000537176
0.1,0.88,-0.637151,-0.63662,0.000530782
0.1,0.89,-0.629412,-0.628888,0.000524335
0.1,0.9,-0.62161,-0.621092,0.000517836
0.1,0.91,-0.613746,-0.613234,0.000511284
0.1,0.92,-0.60582,-0.605315,0.000504682
0.1,0.93,-0.597834,-0.597336,0.000498029
0.1,0.94,-0.589788,-0.589297,0.000491326
0.1,0.95,-0.581683,-0.581199,0.000484574
0.1,0.96,-0.57352,-0.573042,0.000477774
0.1,0.97,-0.5653,-0.564829,0.000470926
0.1,0.98,-0.557023,-0.556559,0.000464031
0.1,0.99,-0.54869,-0.548233,0.000457089
0.1,1,-0.540302,-0.539852,0.000450102
0.1,1.01,-0.531861,-0.531418,0.00044307
0.1,1.02,-0.523366,-0.52293,0.000435993
0.1,1.03,-0.514819,-0.51439,0.000428873
0.1,1.04,-0.50622,-0.505799,0.00042171
0.1,1.05,-0.497571,-0.497157,0.000414504
0.1,1.06,-0.488872,-0.488465,0.000407258
0.1,1.07,-0.480124,-0.479724,0.00039997
0.1,1.08,-0.471328,-0.470936,0.000392643
0.1,1.09,-0.462485,-0.4621,0.000385276
0.1,1.1,-0.453596,-0.453218,0.000377871
0.1,1.11,-0.444662,-0.444291,0.000370428
0.1,1.12,-0.435682,-0.435319,0.000362948
0.1,1.13,-0.42666,-0.426304,0.000355431
0.1,1.14,-0.417595,-0.417247,0.000347879
0.1,1.15,-0.408487,-0.408147,0.000340293
0.1,1.16,-0.39934,-0.399007,0.000332672
0.1,1.17,-0.390152,-0.389827,0.000325018
0.1,1.18,-0.380925,-0.380607,0.000317332
0.1,1.19,-0.37166,-0.37135,0.000309613
0.1,1.2,-0.362358,-0.362056,0.000301864
0.1,1.21,-0.353019,-0.352725,0.000294085
0.1,1.22,-0.343646,-0.343359,0.000286276
0.1,1.23,-0.334238,-0.333959,0.000278439
0.1,1.24,-0.324796,-0.324526,0.000270573
0.1,1.25,-0.315322,-0.31506,0.000262681
0.1,1.26,-0.305817,-0.305562,0.000254762
0.1,1.27,-0.296281,-0.296034,0.000246818
0.1,1.28,-0.286715,-0.286476,0.00023885
0.1,1.29,-0.277121,-0.27689,0.000230857
0.1,1.3,-0.267499,-0.267276,0.000222841
0.1,1.31,-0.25785,-0.257635,0.000214803
0.1,1.32,-0.248175,-0.247969,0.000206744
0.1,1.33,-0.238476,-0.238277,0.000198664
0.1,1.34,-0.228753,-0.228562,0.000190564
0.1,1.35,-0.219007,-0.218824,0.000182445
0.1,1.36,-0.209239,-0.209064,0.000174307
0.1,1.37,-0.19945,-0.199284,0.000166153
0.1,1.38,-0.189641,-0.189483,0.000157981
0.1,1.39,-0.179813,-0.179663,0.000149794
0.1,1.4,-0.169967,-0.169826,0.000141592
0.1,1.41,-0.160104,-0.159971,0.000133376
0.1,1.42,-0.150225,-0.1501,0.000125146
0.1,1.43,-0.140332,-0.140215,0.000116904
0.1,1.44,-0.130424,-0.130315,0.00010865
0.1,1.45,-0.120503,-0.120402,0.000100386
0.1,1.46,-0.11057,-0.110478,9.21108e-05
0.1,1.47,-0.100626,-0.100542,8.38268e-05
0.1,1.48,-0.0906716,-0.0905961,7.55345e-05
0.1,1.49,-0.0807084,-0.0806412,6.72346e-05
0.1,1.5,-0.0707372,-0.0706783,5.8928e-05
0.1,1.51,-0.0607589,-0.0607083,5.06155e-05
0.1,1.52,-0.0507745,-0.0507322,4.2298e-05
0.1,1.53,-0.040785,-0.040751,3.39762e-05
0.1,1.54,-0.0307915,-0.0307658,2.5651e-05
0.1,1.55,-0.0207948,-0.0207775,1.73232e-05
0.1,1.56,-0.0107961,-0.0107871,8.99377e-06
0.1,1.57,-0.000796327,-0.000795663,6.63384e-07
0.1,1.58,0.00920354,0.00919588,7.66706e-06
0.1,1.59,0.0192025,0.0191865,1.59967e-05
0.1,1.6,0.0291995,0.0291752,2.43248e-05
0.1,1.61,0.0391936,0.039161,3.26505e-05
0.1,1.62,0.0491838,0.0491428,4.09729e-05
0.1,1.63,0.0591691,0.0591198,4.92911e-05
0.1,1.64,0.0691484,0.0690908,5.76045e-05
0.1,1.65,0.0791209,0.079055,6.59121e-05
0.1,1.66,0.0890854,0.0890112,7.42131e-05
0.1,1.67,0.099041,0.0989585,8.25067e-05
0.1,1.68,0.108987,0.108896,9.0792e-05
0.1,1.69,0.118922,0.118823,9.90683e-05
0.1,1.7,0.128844,0.128737,0.000107335
0.1,1.71,0.138755,0.138639,0.00011559
0.1,1.72,0.148651,0.148527,0.000123834
0.1,1.73,0.158532,0.1584,0.000132066
0.1,1.74,0.168397,0.168257,0.000140284
0.1,1.75,0.178246,0.178098,0.000148489
0.1,1.76,0.188077,0.18792,0.000156678
0.1,1.77,0.197889,0.197724,0.000164852
0.1,1.78,0.207681,0.207508,0.00017301
0.1,1.79,0.217452,0.217271,0.00018115
0.1,1.8,0.227202,0.227013,0.000189272
0.1,1.81,0.236929,0.236732,0.000197375
0.1,1.82,0.246632,0.246427,0.000205458
0.1,1.83,0.256311,0.256097,0.000213521
0.1,1.84,0.265964,0.265742,0.000221563
0.1,1.85,0.27559,0.275361,0.000229582
0.1,1.86,0.285189,0.284951,0.000237578
0.1,1.87,0.294759,0.294514,0.000245551
0.1,1.88,0.3043,0.304047,0.000253499
0.1,1.89,0.313811,0.313549,0.000261422
0.1,1.9,0.32329,0.32302,0.000269318
0.1,1.91,0.332736,0.332459,0.000277188
0.1,1.92,0.34215,0.341865,0.00028503
0.1,1.93,0.351529,0.351236,0.000292843
0.1,1.94,0.360873,0.360572,0.000300627
0.1,1.95,0.370181,0.369872,0.000308381
0.1,1.96,0.379452,0.379136,0.000316104
0.1,1.97,0.388685,0.388361,0.000323796
0.1,1.98,0.397879,0.397547,0.000331455
0.1,1.99,0.407033,0.406694,0.000339081
0.1,2,0.416147,0.4158,0.000346673
0.1,2.01,0.425219,0.424865,0.000354231
0.1,2.02,0.434248,0.433887,0.000361753
0.1,2.03,0.443234,0.442865,0.000369239
0.1,2.04,0.452176,0.451799,0.000376688
0.1,2.05,0.461073,0.460689,0.000384099
0.1,2.06,0.469923,0.469532,0.000391472
0.1,2.07,0.478727,0.478328,0.000398806
0.1,2.08,0.487482,0.487076,0.0004061
0.1,2.09,0.496189,0.495776,0.000413353
0.1,2.1,0.504846,0.504426,0.000420565
0.1,2.11,0.513453,0.513025,0.000427735
0.1,2.12,0.522008,0.521573,0.000434862
0.1,2.13,0.530511,0.530069,0.000441945
0.1,2.14,0.538961,0.538512,0.000448985
0.1,2.15,0.547358,0.546902,0.000455979
0.1,2.16,0.555699,0.555236,0.000462928
0.1,2.17,0.563985,0.563515,0.000469831
0.1,2.18,0.572215,0.571738,0.000476687
0.1,2.19,0.580387,0.579903,0.000483495
0.1,2.2,0.588501,0.588011,0.000490254
0.1,2.21,0.596557,0.59606,0.000496965
0.1,2.22,0.604552,0.604049,0.000503626
0.1,2.23,0.612488,0.611977,0.000510236
0.1,2.24,0.620362,0.619845,0.000516796
0.1,2.25,0.628174,0.62765,0.000523304
0.1,2.26,0.635923,0.635393,0.000529759
0.1,2.27,0.643608,0.643072,0.000536162
0.1,2.28,0.65123,0.650687,0.000542511
0.1,2.29,0.658786,0.658237,0.000548805
0.1,2.3,0.666276,0.665721,0.000555045
0.1,2.31,0.6737,0.673138,0.000561229
0.1,2.32,0.681056,0.680489,0.000567357
0.1,2.33,0.688344,0.687771,0.000573429
0.1,2.34,0.695563,0.694984,0.000579443
0.1,2.35,0.702713,0.702128,0.000585399
0.1,2.36,0.709793,0.709201,0.000591297
0.1,2.37,0.716801,0.716204,0.000597135
0.1,2.38,0.723738,0.723135,0.000602914
0.1,2.39,0.730602,0.729994,0.000608632
0.1,2.4,0.737394,0.736779,0.00061429
0.1,2.41,0.744111,0.743491,0.000619886
0.1,2.42,0.750755,0.750129,0.00062542
0.1,2.43,0.757323,0.756692,0.000630892
0.1,2.44,0.763815,0.763179,0.000636301
0.1,2.45,0.770231,0.76959,0.000641645
0.1,2.46,0.77657,0.775923,0.000646926
0.1,2.47,0.782832,0.78218,0.000652142
0.1,2.48,0.789015,0.788357,0.000657293
0.1,2.49,0.795119,0.794457,0.000662378
0.1,2.5,0.801144,0.800476,0.000667397
0.1,2.51,0.807088,0.806416,0.000672349
0.1,2.52,0.812952,0.812275,0.000677234
0.1,2.53,0.818735,0.818053,0.000682051
0.1,2.54,0.824435,0.823748,0.0006868
0.1,2.55,0.830054,0.829362,0.000691481
0.1,2.56,0.835589,0.834893,0.000696092
0.1,2.57,0.84104,0.84034,0.000700633
0.1,2.58,0.846408,0.845703,0.000705105
0.1,2.59,0.851691,0.850981,0.000709506
0.1,2.6,0.856889,0.856175,0.000713836
0.1,2.61,0.862001,0.861283,0.000718095
0.1,2.62,0.867027,0.866304,0.000722281
0.1,2.63,0.871966,0.87124,0.000726396
0.1,2.64,0.876818,0.876087,0.000730438
0.1,2.65,0.881582,0.880848,0.000734407
0.1,2.66,0.886258,0.88552,0.000738302
0.1,2.67,0.890846,0.890104,0.000742124
0.1,2.68,0.895344,0.894598,0.000745872
0.1,2.69,0.899753,0.899004,0.000749544
0.1,2.7,0.904072,0.903319,0.000753142
0.1,2.71,0.908301,0.907544,0.000756665
0.1,2.72,0.912438,0.911678,0.000760112
0.1,2.73,0.916485,0.915721,0.000763483
0.1,2.74,0.92044,0.919673,0.000766777
0.1,2.75,0.924302,0.923532,0.000769995
0.1,2.76,0.928073,0.9273,0.000773136
0.1,2.77,0.93175,0.930974,0.0007762
0.1,2.78,0.935335,0.934555,0.000779186
0.1,2.79,0.938825,0.938043,0.000782094
0.1,2.8,0.942222,0.941437,0.000784924
0.1,2.81,0.945525,0.944737,0.000787675
0.1,2.82,0.948733,0.947943,0.000790348
0.1,2.83,0.951847,0.951054,0.000792941
0.1,2.84,0.954865,0.954069,0.000795455
0.1,2.85,0.957787,0.956989,0.00079789
0.1,2.86,0.960614,0.959814,0.000800245
0.1,2.87,0.963345,0.962542,0.00080252
0.1,2.88,0.965979,0.965175,0.000804714
0.1,2.89,0.968517,0.96771,0.000806829
0.1,2.9,0.970958,0.970149,0.000808862
0.1,2.91,0.973302,0.972491,0.000810815
0.1,2.92,0.975549,0.974736,0.000812686
0.1,2.93,0.977698,0.976883,0.000814477
0.1,2.94,0.979749,0.978933,0.000816185
0.1,2.95,0.981702,0.980884,0.000817813
0.1,2.96,0.983557,0.982738,0.000819358
0.1,2.97,0.985314,0.984493,0.000820821
0.1,2.98,0.986972,0.98615,0.000822203
0.1,2.99,0.988532,0.987708,0.000823502
0.1,3,0.989992,0.989168,0.000824719
0.1,3.01,0.991354,0.990528,0.000825853
0.1,3.02,0.992617,0.99179,0.000826905
0.1,3.03,0.99378,0.992952,0.000827874
0.1,3.04,0.994844,0.994015,0.00082876
0.1,3.05,0.995808,0.994979,0.000829564
0.1,3.06,0.996673,0.995843,0.000830284
0.1,3.07,0.997438,0.996607,0.000830922
0.1,3.08,0.998104,0.997272,0.000831476
0.1,3.09,0.998669,0.997837,0.000831947
0.1,3.1,0.999135,0.998303,0.000832335
0.1,3.11,0.999501,0.998668,0.00083264
0.1,3.12,0.999767,0.998934,0.000832861
0.1,3.13,0.999933,0.9991,0.000833
0.1,3.14,0.999999,0.999166,0.000833055
0.1,3.15,0.999965,0.999132,0.000833026
0.1,3.16,0.999831,0.998998,0.000832914
0.1,3.17,0.999597,0.998764,0.000832719
0.1,3.18,0.999263,0.99843,0.000832441
0.1,3.19,0.998829,0.997997,0.00083208
0.1,3.2,0.998295,0.997463,0.000831635
0.1,3.21,0.997661,0.99683,0.000831107
0.1,3.22,0.996928,0.996097,0.000830496
0.1,3.23,0.996095,0.995265,0.000829802
0.1,3.24,0.995162,0.994333,0.000829025
0.1,3.25,0.99413,0.993302,0.000828165
0.1,3.26,0.992998,0.992171,0.000827223
0.1,3.27,0.991767,0.990941,0.000826197
0.1,3.28,0.990437,0.989612,0.000825089
0.1,3.29,0.989008,0.988184,0.000823899
0.1,3.3,0.98748,0.986657,0.000822626
0.1,3.31,0.985853,0.985032,0.00082127
0.1,3.32,0.984128,0.983308,0.000819833
0.1,3.33,0.982304,0.981485,0.000818314
0.1,3.34,0.980382,0.979565,0.000816713
0.1,3.35,0.978362,0.977547,0.00081503
0.1,3.36,0.976244,0.975431,0.000813265
0.1,3.37,0.974028,0.973217,0.00081142
0.1,3.38,0.971715,0.970906,0.000809493
0.1,3.39,0.969305,0.968498,0.000807485
0.1,3.4,0.966798,0.965993,0.000805397
0.1,3.41,0.964194,0.963391,0.000803228
0.1,3.42,0.961494,0.960693,0.000800978
0.1,3.43,0.958698,0.957899,0.000798649
0.1,3.44,0.955806,0.95501,0.000796239
0.1,3.45,0.952818,0.952024,0.000793751
0.1,3.46,0.949735,0.948944,0.000791182
0.1,3.47,0.946557,0.945769,0.000788535
0.1,3.48,0.943285,0.942499,0.000785809
0.1,3.49,0.939918,0.939135,0.000783004
0.1,3.5,0.936457,0.935677,0.00078012
0.1,3.51,0.932902,0.932125,0.000777159
0.1,3.52,0.929254,0.92848,0.00077412
0.1,3.53,0.925513,0.924742,0.000771004
0.1,3.54,0.92168,0.920912,0.000767811
0.1,3.55,0.917755,0.91699,0.000764541
0.1,3.56,0.913737,0.912976,0.000761194
0.1,3.57,0.909629,0.908871,0.000757771
0.1,3.58,0.905429,0.904675,0.000754273
0.1,3.59,0.901139,0.900388,0.000750699
0.1,3.6,0.896758,0.896011,0.00074705
0.1,3.61,0.892288,0.891545,0.000743326
0.1,3.62,0.887729,0.88699,0.000739528
0.1,3.63,0.883081,0.882346,0.000735656
0.1,3.64,0.878345,0.877613,0.00073171
0.1,3.65,0.873521,0.872793,0.000727691
0.1,3.66,0.868609,0.867886,0.0007236
0.1,3.67,0.863611,0.862892,0.000719436
0.1,3.68,0.858526,0.857811,0.0007152
0.1,3.69,0.853356,0.852645,0.000710893
0.1,3.7,0.8481,0.847394,0.000706514
0.1,3.71,0.842759,0.842057,0.000702065
0.1,3.72,0.837334,0.836637,0.000697546
0.1,3.73,0.831826,0.831133,0.000692957
0.1,3.74,0.826234,0.825546,0.000688299
0.1,3.75,0.820559,0.819876,0.000683572
0.1,3.76,0.814803,0.814124,0.000678776
0.1,3.77,0.808965,0.808291,0.000673913
0.1,3.78,0.803046,0.802377,0.000668982
0.1,3.79,0.797047,0.796383,0.000663984
0.1,3.8,0.790968,0.790309,0.00065892
0.1,3.81,0.78481,0.784156,0.00065379
0.1,3.82,0.778573,0.777925,0.000648595
0.1,3.83,0.772259,0.771615,0.000643335
0.1,3.84,0.765867,0.765229,0.00063801
0.1,3.85,0.759399,0.758766,0.000632622
0.1,3.86,0.752855,0.752228,0.00062717
0.1,3.87,0.746236,0.745614,0.000621656
0.1,3.88,0.739542,0.738925,0.000616079
0.1,3.89,0.732774,0.732163,0.000610441
0.1,3.9,0.725932,0.725328,0.000604742
0.1,3.91,0.719018,0.718419,0.000598982
0.1,3.92,0.712033,0.71144,0.000593163
0.1,3.93,0.704976,0.704388,0.000587284
0.1,3.94,0.697848,0.697267,0.000581346
0.1,3.95,0.690651,0.690076,0.000575351
0.1,3.96,0.683385,0.682816,0.000569298
0.1,3.97,0.67605,0.675487,0.000563187
0.1,3.98,0.668648,0.668091,0.000557021
0.1,3.99,0.661179,0.660628,0.000550799
0.1,4,0.653644,0.653099,0.000544521
0.1,4.01,0.646043,0.645505,0.00053819
0.1,4.02,0.638378,0.637846,0.000531804
0.1,4.03,0.630649,0.630123,0.000525366
0.1,4.04,0.622857,0.622338,0.000518874
0.1,4.05,0.615002,0.61449,0.000512331
0.1,4.06,0.607087,0.606581,0.000505737
0.1,4.07,0.59911,0.598611,0.000499092
0.1,4.08,0.591073,0.590581,0.000492397
0.1,4.09,0.582978,0.582492,0.000485653
0.1,4.1,0.574824,0.574345,0.00047886
0.1,4.11,0.566613,0.566141,0.00047202
0.1,4.12,0.558345,0.557879,0.000465132
0.1,4.13,0.550021,0.549562,0.000458198
0.1,4.14,0.541642,0.541191,0.000451218
0.1,4.15,0.533209,0.532765,0.000444193
0.1,4.16,0.524722,0.524285,0.000437123
0.1,4.17,0.516184,0.515754,0.00043001
0.1,4.18,0.507593,0.50717,0.000422853
0.1,4.19,0.498952,0.498536,0.000415655
0.1,4.2,0.490261,0.489852,0.000408415
0.1,4.21,0.481521,0.48112,0.000401134
0.1,4.22,0.472732,0.472339,0.000393812
0.1,4.23,0.463897,0.46351,0.000386452
0.1,4.24,0.455015,0.454636,0.000379053
0.1,4.25,0.446087,0.445716,0.000371616
0.1,4.26,0.437115,0.436751,0.000364141
0.1,4.27,0.4281,0.427743,0.000356631
0.1,4.28,0.419041,0.418692,0.000349085
0.1,4.29,0.409941,0.409599,0.000341503
0.1,4.3,0.400799,0.400465,0.000333888
0.1,4.31,0.391618,0.391291,0.000326239
0.1,4.32,0.382397,0.382078,0.000318558
0.1,4.33,0.373138,0.372827,0.000310845
0.1,4.34,0.363842,0.363539,0.0003031
0.1,4.35,0.354509,0.354214,0.000295326
0.1,4.36,0.345141,0.344853,0.000287522
0.1,4.37,0.335738,0.335459,0.000279689
0.1,4.38,0.326302,0.32603,0.000271828
0.1,4.39,0.316833,0.316569,0.00026394
0.1,4.4,0.307333,0.307077,0.000256025
0.1,4.41,0.297802,0.297554,0.000248085
0.1,4.42,0.288241,0.288001,0.00024012
0.1,4.43,0.278651,0.278419,0.000232132
0.1,4.44,0.269033,0.268809,0.00022412
0.1,4.45,0.259389,0.259172,0.000216085
0.1,4.46,0.249718,0.24951,0.000208029
0.1,4.47,0.240022,0.239823,0.000199952
0.1,4.48,0.230303,0.230111,0.000191855
0.1,4.49,0.22056,0.220377,0.000183739
0.1,4.5,0.210796,0.21062,0.000175605
0.1,4.51,0.20101,0.200843,0.000167453
0.1,4.52,0.191204,0.191045,0.000159284
0.1,4.53,0.181379,0.181228,0.000151099
0.1,4.54,0.171536,0.171394,0.000142899
0.1,4.55,0.161676,0.161542,0.000134685
0.1,4.56,0.1518,0.151673,0.000126458
0.1,4.57,0.141908,0.14179,0.000118218
0.1,4.58,0.132003,0.131893,0.000109965
0.1,4.59,0.122084,0.121982,0.000101702
0.1,4.6,0.112153,0.112059,9.34293e-05
0.1,4.61,0.10221,0.102125,8.51468e-05
0.1,4.62,0.0922576,0.0921807,7.68557e-05
0.1,4.63,0.0822958,0.0822272,6.8557e-05
0.1,4.64,0.0723258,0.0722655,6.02514e-05
0.1,4.65,0.0623485,0.0622966,5.19398e-05
0.1,4.66,0.052365,0.0523214,4.3623e-05
0.1,4.67,0.0423763,0.042341,3.53018e-05
0.1,4.68,0.0323833,0.0323563,2.69771e-05
0.1,4.69,0.0223871,0.0223685,1.86497e-05
0.1,4.7,0.0123887,0.0123783,1.03204e-05
0.1,4.71,0.00238898,0.00238699,1.99015e-06
0.1,4.72,-0.00761095,-0.00760461,6.34034e-06
0.1,4.73,-0.0176101,-0.0175954,1.46702e-05
0.1,4.74,-0.0276075,-0.0275845,2.29986e-05
0.1,4.75,-0.0376022,-0.0375708,3.13247e-05
0.1,4.76,-0.047593,-0.0475534,3.96476e-05
0.1,4.77,-0.0575792,-0.0575312,4.79666e-05
0.1,4.78,-0.0675595,-0.0675032,5.62808e-05
0.1,4.79,-0.0775331,-0.0774685,6.45894e-05
0.1,4.8,-0.087499,-0.0874261,7.28915e-05
0.1,4.81,-0.0974561,-0.0973749,8.11863e-05
0.1,4.82,-0.107403,-0.107314,8.9473e-05
0.1,4.83,-0.11734,-0.117242,9.77508e-05
0.1,4.84,-0.127265,-0.127159,0.000106019
0.1,4.85,-0.137177,-0.137063,0.000114276
0.1,4.86,-0.147076,-0.146953,0.000122522
0.1,4.87,-0.156959,-0.156829,0.000130756
0.1,4.88,-0.166827,-0.166688,0.000138976
0.1,4.89,-0.176679,-0.176531,0.000147183
0.1,4.9,-0.186512,-0.186357,0.000155375
0.1,4.91,-0.196327,-0.196164,0.000163552
0.1,4.92,-0.206123,-0.205951,0.000171712
0.1,4.93,-0.215898,-0.215718,0.000179855
0.1,4.94,-0.225651,-0.225463,0.00018798
0.1,4.95,-0.235381,-0.235185,0.000196086
0.1,4.96,-0.245089,-0.244884,0.000204172
0.1,4.97,-0.254771,-0.254559,0.000212239
0.1,4.98,-0.264428,-0.264208,0.000220283
0.1,4.99,-0.274059,-0.273831,0.000228306
0.1,5,-0.283662,-0.283426,0.000236306
0.1,5.01,-0.293237,-0.292993,0.000244283
0.1,5.02,-0.302783,-0.30253,0.000252235
0.1,5.03,-0.312298,-0.312038,0.000260162
0.1,5.04,-0.321782,-0.321514,0.000268062
0.1,5.05,-0.331234,-0.330958,0.000275936
0.1,5.06,-0.340653,-0.340369,0.000283783
0.1,5.07,-0.350037,-0.349746,0.000291601
0.1,5.08,-0.359387,-0.359088,0.000299389
0.1,5.09,-0.368701,-0.368394,0.000307148
0.1,5.1,-0.377978,-0.377663,0.000314876
0.1,5.11,-0.387217,-0.386894,0.000322573
0.1,5.12,-0.396417,-0.396087,0.000330238
0.1,5.13,-0.405578,-0.40524,0.000337869
0.1,5.14,-0.414698,-0.414353,0.000345467
0.1,5.15,-0.423777,-0.423424,0.00035303
0.1,5.16,-0.432813,-0.432453,0.000360557
0.1,5.17,-0.441806,-0.441438,0.000368049
0.1,5.18,-0.450755,-0.45038,0.000375504
0.1,5.19,-0.459659,-0.459276,0.000382921
0.1,5.2,-0.468517,-0.468126,0.0003903
0.1,5.21,-0.477328,-0.47693,0.00039764
0.1,5.22,-0.486091,-0.485686,0.000404941
0.1,5.23,-0.494806,-0.494393,0.000412201
0.1,5.24,-0.503471,-0.503051,0.000419419
0.1,5.25,-0.512085,-0.511659,0.000426596
0.1,5.26,-0.520649,-0.520215,0.00043373
0.1,5.27,-0.529161,-0.52872,0.00044082
0.1,5.28,-0.537619,-0.537171,0.000447867
0.1,5.29,-0.546024,-0.545569,0.000454868
0.1,5.3,-0.554374,-0.553913,0.000461825
0.1,5.31,-0.562669,-0.5622,0.000468735
0.1,5.32,-0.570908,-0.570432,0.000475598
0.1,5.33,-0.579089,-0.578607,0.000482413
0.1,5.34,-0.587213,-0.586724,0.000489181
0.1,5.35,-0.595278,-0.594782,0.000495899
0.1,5.36,-0.603283,-0.60278,0.000502568
0.1,5.37,-0.611228,-0.610719,0.000509187
0.1,5.38,-0.619112,-0.618596,0.000515754
0.1,5.39,-0.626934,-0.626411,0.000522271
0.1,5.4,-0.634693,-0.634164,0.000528734
0.1,5.41,-0.642389,-0.641854,0.000535145
0.1,5.42,-0.65002,-0.649479,0.000541503
0.1,5.43,-0.657587,-0.657039,0.000547806
0.1,5.44,-0.665088,-0.664533,0.000554055
0.1,5.45,-0.672522,-0.671962,0.000560248
0.1,5.46,-0.679889,-0.679322,0.000566385
0.1,5.47,-0.687188,-0.686615,0.000572466
0.1,5.48,-0.694418,-0.69384,0.000578489
0.1,5.49,-0.701579,-0.700995,0.000584454
0.1,5.5,-0.70867,-0.708079,0.000590361
0.1,5.51,-0.71569,-0.715093,0.000596209
0.1,5.52,-0.722638,-0.722036,0.000601998
0.1,5.53,-0.729514,-0.728906,0.000607726
0.1,5.54,-0.736317,-0.735704,0.000613393
0.1,5.55,-0.743046,-0.742427,0.000618999
0.1,5.56,-0.749702,-0.749077,0.000624543
0.1,5.57,-0.756282,-0.755652,0.000630025
0.1,5.58,-0.762786,-0.762151,0.000635443
0.1,5.59,-0.769215,-0.768574,0.000640798
0.1,5.6,-0.775566,-0.77492,0.00064609
0.1,5.61,-0.78184,-0.781188,0.000651316
0.1,5.62,-0.788035,-0.787379,0.000656477
0.1,5.63,-0.794152,-0.79349,0.000661573
0.1,5.64,-0.800189,-0.799523,0.000666602
0.1,5.65,-0.806147,-0.805475,0.000671565
0.1,5.66,-0.812024,-0.811347,0.000676461
0.1,5.67,-0.817819,-0.817138,0.000681289
0.1,5.68,-0.823533,-0.822847,0.000686049
0.1,5.69,-0.829164,-0.828474,0.00069074
0.1,5.7,-0.834713,-0.834017,0.000695362
0.1,5.71,-0.840178,-0.839478,0.000699915
0.1,5.72,-0.845559,-0.844854,0.000704398
0.1,5.73,-0.850855,-0.850146,0.00070881
0.1,5.74,-0.856067,-0.855354,0.000713151
0.1,5.75,-0.861192,-0.860475,0.000717421
0.1,5.76,-0.866232,-0.86551,0.000721619
0.1,5.77,-0.871185,-0.870459,0.000725746
0.1,5.78,-0.876051,-0.875321,0.000729799
0.1,5.79,-0.880829,-0.880096,0.00073378
0.1,5.8,-0.88552,-0.884782,0.000737687
