h,t,exacta,forward,central,extrapolada,error_forward,error_central,error_extrapolada
0.1,-4.09,4.44459e-07,6.75609e-07,4.55814e-07,4.44441e-07,2.3115e-07,1.13547e-08,1.85733e-11
0.1,-4.08,4.81117e-07,7.3048e-07,4.93342e-07,4.81097e-07,2.49364e-07,1.22247e-08,1.98716e-11
0.1,-4.07,5.20691e-07,7.89646e-07,5.33849e-07,5.20669e-07,2.68956e-07,1.31586e-08,2.12553e-11
0.1,-4.06,5.63403e-07,8.53429e-07,5.77564e-07,5.63381e-07,2.90025e-07,1.41605e-08,2.27299e-11
0.1,-4.05,6.09494e-07,9.22173e-07,6.2473e-07,6.0947e-07,3.12679e-07,1.52355e-08,2.43007e-11
0.1,-4.04,6.5922e-07,9.9625e-07,6.75609e-07,6.59194e-07,3.3703e-07,1.63883e-08,2.59736e-11
0.1,-4.03,7.12856e-07,1.07606e-06,7.3048e-07,7.12828e-07,3.632e-07,1.76245e-08,2.77548e-11
0.1,-4.02,7.70697e-07,1.16201e-06,7.89646e-07,7.70667e-07,3.91318e-07,1.89497e-08,2.96509e-11
0.1,-4.01,8.33059e-07,1.25458e-06,8.53429e-07,8.33027e-07,4.21523e-07,2.03701e-08,3.16685e-11
0.1,-4,9.00281e-07,1.35424e-06,9.22173e-07,9.00248e-07,4.53963e-07,2.1892e-08,3.38151e-11
0.1,-3.99,9.72728e-07,1.46152e-06,9.9625e-07,9.72692e-07,4.88795e-07,2.35224e-08,3.60981e-11
0.1,-3.98,1.05079e-06,1.57697e-06,1.07606e-06,1.05075e-06,5.26186e-07,2.52685e-08,3.85257e-11
0.1,-3.97,1.13488e-06,1.70119e-06,1.16201e-06,1.13484e-06,5.66317e-07,2.71383e-08,4.11062e-11
0.1,-3.96,1.22544e-06,1.83482e-06,1.25458e-06,1.2254e-06,6.09378e-07,2.91398e-08,4.38486e-11
0.1,-3.95,1.32296e-06,1.97854e-06,1.35424e-06,1.32292e-06,6.55573e-07,3.12821e-08,4.67622e-11
0.1,-3.94,1.42795e-06,2.13307e-06,1.46152e-06,1.4279e-06,7.05119e-07,3.35743e-08,4.98569e-11
0.1,-3.93,1.54095e-06,2.29919e-06,1.57697e-06,1.54089e-06,7.58247e-07,3.60264e-08,5.3143e-11
0.1,-3.92,1.66254e-06,2.47775e-06,1.70119e-06,1.66249e-06,8.15204e-07,3.86489e-08,5.66314e-11
0.1,-3.91,1.79337e-06,2.66962e-06,1.83482e-06,1.79331e-06,8.76251e-07,4.14531e-08,6.03336e-11
0.1,-3.9,1.93408e-06,2.87575e-06,1.97854e-06,1.93402e-06,9.41667e-07,4.44507e-08,6.42615e-11
0.1,-3.89,2.08541e-06,3.09716e-06,2.13307e-06,2.08534e-06,1.01175e-06,4.76545e-08,6.84278e-11
0.1,-3.88,2.24812e-06,3.33493e-06,2.29919e-06,2.24804e-06,1.08682e-06,5.10777e-08,7.28457e-11
0.1,-3.87,2.42301e-06,3.59021e-06,2.47775e-06,2.42294e-06,1.1672e-06,5.47345e-08,7.75291e-11
0.1,-3.86,2.61098e-06,3.86424e-06,2.66962e-06,2.6109e-06,1.25326e-06,5.86399e-08,8.24926e-11
0.1,-3.85,2.81294e-06,4.15832e-06,2.87575e-06,2.81285e-06,1.34538e-06,6.28099e-08,8.77514e-11
0.1,-3.84,3.0299e-06,4.47385e-06,3.09716e-06,3.02981e-06,1.44395e-06,6.72612e-08,9.33217e-11
0.1,-3.83,3.26292e-06,4.81234e-06,3.33493e-06,3.26282e-06,1.54942e-06,7.20118e-08,9.92201e-11
0.1,-3.82,3.51313e-06,5.17536e-06,3.59021e-06,3.51303e-06,1.66223e-06,7.70805e-08,1.05464e-10
0.1,-3.81,3.78175e-06,5.56462e-06,3.86424e-06,3.78164e-06,1.78287e-06,8.24875e-08,1.12072e-10
0.1,-3.8,4.07006e-06,5.98192e-06,4.15832e-06,4.06995e-06,1.91186e-06,8.82537e-08,1.19064e-10
0.1,-3.79,4.37945e-06,6.42919e-06,4.47385e-06,4.37933e-06,2.04974e-06,9.44018e-08,1.26459e-10
0.1,-3.78,4.71138e-06,6.90847e-06,4.81234e-06,4.71125e-06,2.19708e-06,1.00955e-07,1.34279e-10
0.1,-3.77,5.06742e-06,7.42194e-06,5.17536e-06,5.06728e-06,2.35451e-06,1.07939e-07,1.42545e-10
0.1,-3.76,5.44924e-06,7.97192e-06,5.56462e-06,5.44909e-06,2.52268e-06,1.1538e-07,1.51281e-10
0.1,-3.75,5.85862e-06,8.56089e-06,5.98192e-06,5.85846e-06,2.70227e-06,1.23307e-07,1.60511e-10
0.1,-3.74,6.29744e-06,9.19147e-06,6.42919e-06,6.29727e-06,2.89403e-06,1.31747e-07,1.70259e-10
0.1,-3.73,6.76773e-06,9.86645e-06,6.90847e-06,6.76755e-06,3.09872e-06,1.40734e-07,1.80552e-10
0.1,-3.72,7.27164e-06,1.05888e-05,7.42194e-06,7.27145e-06,3.31717e-06,1.50299e-07,1.91417e-10
0.1,-3.71,7.81144e-06,1.13617e-05,7.97192e-06,7.81124e-06,3.55026e-06,1.60478e-07,2.02882e-10
0.1,-3.7,8.38958e-06,1.21885e-05,8.56089e-06,8.38937e-06,3.7989e-06,1.71308e-07,2.14978e-10
0.1,-3.69,9.00864e-06,1.30727e-05,9.19147e-06,9.00841e-06,4.06408e-06,1.82827e-07,2.27735e-10
0.1,-3.68,9.67137e-06,1.40182e-05,9.86645e-06,9.67113e-06,4.34682e-06,1.95075e-07,2.41185e-10
0.1,-3.67,1.03807e-05,1.50289e-05,1.05888e-05,1.03805e-05,4.64823e-06,2.08097e-07,2.55362e-10
0.1,-3.66,1.11398e-05,1.61092e-05,1.13617e-05,1.11395e-05,4.96946e-06,2.21938e-07,2.70301e-10
0.1,-3.65,1.19518e-05,1.72636e-05,1.21885e-05,1.19515e-05,5.31174e-06,2.36645e-07,2.86037e-10
0.1,-3.64,1.28204e-05,1.84968e-05,1.30727e-05,1.28201e-05,5.67637e-06,2.52268e-07,3.02609e-10
0.1,-3.63,1.37493e-05,1.9814e-05,1.40182e-05,1.3749e-05,6.0647e-06,2.68862e-07,3.20055e-10
0.1,-3.62,1.47425e-05,2.12207e-05,1.50289e-05,1.47421e-05,6.4782e-06,2.86482e-07,3.38416e-10
0.1,-3.61,1.5804e-05,2.27224e-05,1.61092e-05,1.58037e-05,6.91839e-06,3.05187e-07,3.57735e-10
0.1,-3.6,1.69385e-05,2.43254e-05,1.72636e-05,1.69382e-05,7.38688e-06,3.25038e-07,3.78054e-10
0.1,-3.59,1.81507e-05,2.60361e-05,1.84968e-05,1.81503e-05,7.88538e-06,3.46101e-07,3.9942e-10
0.1,-3.58,1.94456e-05,2.78613e-05,1.9814e-05,1.94452e-05,8.41569e-06,3.68444e-07,4.21879e-10
0.1,-3.57,2.08285e-05,2.98082e-05,2.12207e-05,2.08281e-05,8.97971e-06,3.92139e-07,4.4548e-10
0.1,-3.56,2.23052e-05,3.18846e-05,2.27224e-05,2.23047e-05,9.57945e-06,4.17262e-07,4.70273e-10
0.1,-3.55,2.38815e-05,3.40985e-05,2.43254e-05,2.3881e-05,1.0217e-05,4.43892e-07,4.96311e-10
0.1,-3.54,2.5564e-05,3.64586e-05,2.60361e-05,2.55635e-05,1.08946e-05,4.72113e-07,5.23646e-10
0.1,-3.53,2.73593e-05,3.89739e-05,2.78613e-05,2.73587e-05,1.16147e-05,5.02012e-07,5.52336e-10
0.1,-3.52,2.92746e-05,4.16541e-05,2.98082e-05,2.9274e-05,1.23796e-05,5.33682e-07,5.82438e-10
0.1,-3.51,3.13174e-05,4.45094e-05,3.18846e-05,3.13168e-05,1.3192e-05,5.67217e-07,6.1401e-10
0.1,-3.5,3.34958e-05,4.75505e-05,3.40985e-05,3.34952e-05,1.40546e-05,6.02721e-07,6.47115e-10
0.1,-3.49,3.58183e-05,5.07887e-05,3.64586e-05,3.58176e-05,1.49704e-05,6.40298e-07,6.81815e-10
0.1,-3.48,3.82939e-05,5.42363e-05,3.89739e-05,3.82932e-05,1.59424e-05,6.80061e-07,7.18177e-10
0.1,-3.47,4.0932e-05,5.79058e-05,4.16541e-05,4.09313e-05,1.69738e-05,7.22124e-07,7.56266e-10
0.1,-3.46,4.37428e-05,6.18106e-05,4.45094e-05,4.3742e-05,1.80679e-05,7.66611e-07,7.96152e-10
0.1,-3.45,4.67368e-05,6.59651e-05,4.75505e-05,4.6736e-05,1.92283e-05,8.1365e-07,8.37906e-10
0.1,-3.44,4.99254e-05,7.03842e-05,5.07887e-05,4.99245e-05,2.04588e-05,8.63373e-07,8.81602e-10
0.1,-3.43,5.33203e-05,7.50836e-05,5.42363e-05,5.33194e-05,2.17633e-05,9.15921e-07,9.27313e-10
0.1,-3.42,5.69343e-05,8.00801e-05,5.79058e-05,5.69333e-05,2.31458e-05,9.71441e-07,9.75119e-10
0.1,-3.41,6.07806e-05,8.53913e-05,6.18106e-05,6.07795e-05,2.46108e-05,1.03009e-06,1.0251e-09
0.1,-3.4,6.48731e-05,9.10358e-05,6.59651e-05,6.4872e-05,2.61627e-05,1.09201e-06,1.07733e-09
0.1,-3.39,6.92268e-05,9.70331e-05,7.03842e-05,6.92256e-05,2.78064e-05,1.15739e-06,1.1319e-09
0.1,-3.38,7.38572e-05,0.000103404,7.50836e-05,7.3856e-05,2.95468e-05,1.2264e-06,1.18889e-09
0.1,-3.37,7.87809e-05,0.00011017,8.00801e-05,7.87796e-05,3.13893e-05,1.29922e-06,1.24839e-09
0.1,-3.36,8.40153e-05,0.000117355,8.53913e-05,8.4014e-05,3.33393e-05,1.37603e-06,1.31049e-09
0.1,-3.35,8.95787e-05,0.000124981,9.10358e-05,8.95774e-05,3.54026e-05,1.45705e-06,1.37527e-09
0.1,-3.34,9.54907e-05,0.000133076,9.70331e-05,9.54892e-05,3.75854e-05,1.54247e-06,1.44284e-09
0.1,-3.33,0.000101771,0.000141665,0.000103404,0.00010177,3.98939e-05,1.63251e-06,1.51329e-09
0.1,-3.32,0.000108443,0.000150778,0.00011017,0.000108441,4.23349e-05,1.7274e-06,1.58671e-09
0.1,-3.31,0.000115527,0.000160442,0.000117355,0.000115526,4.49153e-05,1.82738e-06,1.6632e-09
0.1,-3.3,0.000123049,0.000170691,0.000124981,0.000123047,4.76424e-05,1.93268e-06,1.74286e-09
0.1,-3.29,0.000131032,0.000181556,0.000133076,0.000131031,5.05239e-05,2.04357e-06,1.82579e-09
0.1,-3.28,0.000139505,0.000193073,0.000141665,0.000139503,5.35678e-05,2.1603e-06,1.9121e-09
0.1,-3.27,0.000148494,0.000205277,0.000150778,0.000148492,5.67826e-05,2.28316e-06,2.00189e-09
0.1,-3.26,0.00015803,0.000218207,0.000160442,0.000158028,6.01769e-05,2.41244e-06,2.09526e-09
0.1,-3.25,0.000168143,0.000231903,0.000170691,0.00016814,6.37599e-05,2.54842e-06,2.19232e-09
0.1,-3.24,0.000178865,0.000246406,0.000181556,0.000178863,6.75413e-05,2.69143e-06,2.29318e-09
0.1,-3.23,0.000190231,0.000261762,0.000193073,0.000190229,7.15311e-05,2.84178e-06,2.39796e-09
0.1,-3.22,0.000202277,0.000278017,0.000205277,0.000202275,7.57396e-05,2.99982e-06,2.50675e-09
0.1,-3.21,0.000215041,0.000295219,0.000218207,0.000215038,8.0178e-05,3.16588e-06,2.61966e-09
0.1,-3.2,0.000228562,0.00031342,0.000231903,0.00022856,8.48575e-05,3.34033e-06,2.73682e-09
0.1,-3.19,0.000242883,0.000332673,0.000246406,0.00024288,8.97901e-05,3.52356e-06,2.85833e-09
0.1,-3.18,0.000258046,0.000353035,0.000261762,0.000258043,9.49883e-05,3.71593e-06,2.9843e-09
0.1,-3.17,0.000274099,0.000374564,0.000278017,0.000274096,0.000100465,3.91786e-06,3.11485e-09
0.1,-3.16,0.000291089,0.000397323,0.000295219,0.000291086,0.000106234,4.12978e-06,3.25007e-09
0.1,-3.15,0.000309068,0.000421376,0.00031342,0.000309064,0.000112308,4.35209e-06,3.3901e-09
0.1,-3.14,0.000328088,0.000446791,0.000332673,0.000328084,0.000118704,4.58527e-06,3.53503e-09
0.1,-3.13,0.000348205,0.00047364,0.000353035,0.000348201,0.000125436,4.82977e-06,3.68497e-09
0.1,-3.12,0.000369478,0.000501997,0.000374564,0.000369474,0.000132519,5.08607e-06,3.84004e-09
0.1,-3.11,0.000391968,0.00053194,0.000397323,0.000391964,0.000139972,5.35467e-06,4.00033e-09
0.1,-3.1,0.00041574,0.00056355,0.000421376,0.000415736,0.00014781,5.63608e-06,4.16596e-09
0.1,-3.09,0.000440861,0.000596913,0.000446791,0.000440856,0.000156052,5.93083e-06,4.33702e-09
0.1,-3.08,0.000467401,0.000632118,0.00047364,0.000467396,0.000164717,6.23947e-06,4.51362e-09
0.1,-3.07,0.000495435,0.000669258,0.000501997,0.00049543,0.000173823,6.56256e-06,4.69585e-09
0.1,-3.06,0.000525039,0.000708431,0.00053194,0.000525034,0.000183392,6.90069e-06,4.8838e-09
0.1,-3.05,0.000556295,0.000749739,0.00056355,0.00055629,0.000193444,7.25446e-06,5.07758e-09
0.1,-3.04,0.000589288,0.000793289,0.000596913,0.000589283,0.000204001,7.62449e-06,5.27726e-09
0.1,-3.03,0.000624106,0.000839191,0.000632118,0.000624101,0.000215085,8.01142e-06,5.48292e-09
0.1,-3.02,0.000660842,0.000887562,0.000669258,0.000660836,0.00022672,8.41591e-06,5.69465e-09
0.1,-3.01,0.000699592,0.000938523,0.000708431,0.000699586,0.000238931,8.83863e-06,5.91252e-09
0.1,-3,0.000740459,0.000992201,0.000749739,0.000740453,0.000251742,9.28028e-06,6.13659e-09
0.1,-2.99,0.000783547,0.00104873,0.000793289,0.000783541,0.00026518,9.74158e-06,6.36693e-09
0.1,-2.98,0.000828968,0.00110824,0.000839191,0.000828961,0.000279271,1.02233e-05,6.60358e-09
0.1,-2.97,0.000876836,0.00117088,0.000887562,0.000876829,0.000294045,1.07261e-05,6.84661e-09
0.1,-2.96,0.000927272,0.0012368,0.000938523,0.000927265,0.00030953,1.12508e-05,7.09604e-09
0.1,-2.95,0.000980402,0.00130616,0.000992201,0.000980395,0.000325757,1.17983e-05,7.35191e-09
0.1,-2.94,0.00103636,0.00137911,0.00104873,0.00103635,0.000342756,1.23693e-05,7.61424e-09
0.1,-2.93,0.00109527,0.00145583,0.00110824,0.00109527,0.000360559,1.29647e-05,7.88304e-09
0.1,-2.92,0.0011573,0.0015365,0.00117088,0.00115729,0.000379201,1.35853e-05,8.15833e-09
0.1,-2.91,0.00122257,0.00162129,0.0012368,0.00122256,0.000398716,1.42321e-05,8.44009e-09
0.1,-2.9,0.00129125,0.00171039,0.00130616,0.00129124,0.000419139,1.49058e-05,8.7283e-09
0.1,-2.89,0.00136351,0.00180401,0.00137911,0.0013635,0.000440507,1.56075e-05,9.02294e-09
0.1,-2.88,0.0014395,0.00190235,0.00145583,0.00143949,0.000462858,1.63381e-05,9.32397e-09
0.1,-2.87,0.0015194,0.00200563,0.0015365,0.00151939,0.000486232,1.70986e-05,9.63133e-09
0.1,-2.86,0.0016034,0.00211407,0.00162129,0.00160339,0.000510669,1.78899e-05,9.94494e-09
0.1,-2.85,0.00169168,0.00222789,0.00171039,0.00169167,0.00053621,1.8713e-05,1.02647e-08
0.1,-2.84,0.00178444,0.00234734,0.00180401,0.00178443,0.0005629,1.95689e-05,1.05906e-08
0.1,-2.83,0.00188189,0.00247268,0.00190235,0.00188188,0.000590781,2.04588e-05,1.09225e-08
0.1,-2.82,0.00198425,0.00260415,0.00200563,0.00198424,0.000619901,2.13836e-05,1.12602e-08
0.1,-2.81,0.00209172,0.00274203,0.00211407,0.00209171,0.000650305,2.23445e-05,1.16035e-08
0.1,-2.8,0.00220455,0.00288659,0.00222789,0.00220453,0.000682043,2.33425e-05,1.19524e-08
0.1,-2.79,0.00232296,0.00303813,0.00234734,0.00232295,0.000715165,2.43788e-05,1.23067e-08
0.1,-2.78,0.00244722,0.00319694,0.00247268,0.00244721,0.000749721,2.54545e-05,1.26661e-08
0.1,-2.77,0.00257758,0.00336334,0.00260415,0.00257756,0.000785764,2.65707e-05,1.30304e-08
0.1,-2.76,0.0027143,0.00353765,0.00274203,0.00271428,0.000823348,2.77286e-05,1.33994e-08
0.1,-2.75,0.00285766,0.00372019,0.00288659,0.00285765,0.00086253,2.89294e-05,1.37728e-08
0.1,-2.74,0.00300795,0.00391132,0.00303813,0.00300794,0.000903365,3.01742e-05,1.41503e-08
0.1,-2.73,0.00316548,0.00411139,0.00319694,0.00316546,0.000945913,3.14644e-05,1.45316e-08
0.1,-2.72,0.00333054,0.00432077,0.00336334,0.00333052,0.000990233,3.28011e-05,1.49164e-08
0.1,-2.71,0.00350346,0.00453985,0.00353765,0.00350344,0.00103639,3.41855e-05,1.53044e-08
0.1,-2.7,0.00368457,0.00476901,0.00372019,0.00368456,0.00108444,3.56189e-05,1.5695e-08
0.1,-2.69,0.00387422,0.00500867,0.00391132,0.0038742,0.00113445,3.71025e-05,1.6088e-08
0.1,-2.68,0.00407275,0.00525925,0.00411139,0.00407274,0.00118649,3.86376e-05,1.64829e-08
0.1,-2.67,0.00428055,0.00552118,0.00432077,0.00428053,0.00124063,4.02255e-05,1.68792e-08
0.1,-2.66,0.00449798,0.00579491,0.00453985,0.00449796,0.00129693,4.18673e-05,1.72764e-08
0.1,-2.65,0.00472545,0.00608092,0.00476901,0.00472543,0.00135547,4.35645e-05,1.76741e-08
0.1,-2.64,0.00496335,0.00637967,0.00500867,0.00496333,0.00141631,4.53182e-05,1.80716e-08
0.1,-2.63,0.00521212,0.00669166,0.00525925,0.0052121,0.00147954,4.71297e-05,1.84684e-08
0.1,-2.62,0.00547218,0.0070174,0.00552118,0.00547216,0.00154522,4.90004e-05,1.88639e-08
0.1,-2.61,0.00574398,0.00735741,0.00579491,0.00574396,0.00161343,5.09314e-05,1.92574e-08
0.1,-2.6,0.00602799,0.00771225,0.00608092,0.00602797,0.00168426,5.2924e-05,1.96483e-08
0.1,-2.59,0.00632469,0.00808246,0.00637967,0.00632467,0.00175777,5.49795e-05,2.00358e-08
0.1,-2.58,0.00663456,0.00846862,0.00669166,0.00663454,0.00183406,5.70991e-05,2.04193e-08
0.1,-2.57,0.00695811,0.00887132,0.0070174,0.00695809,0.0019132,5.9284e-05,2.0798e-08
0.1,-2.56,0.00729588,0.00929116,0.00735741,0.00729586,0.00199528,6.15354e-05,2.1171e-08
0.1,-2.55,0.00764839,0.00972878,0.00771225,0.00764837,0.00208038,6.38546e-05,2.15375e-08
0.1,-2.54,0.00801622,0.0101848,0.00808246,0.00801619,0.00216859,6.62428e-05,2.18968e-08
0.1,-2.53,0.00839992,0.0106599,0.00846862,0.00839989,0.00226,6.87009e-05,2.22478e-08
0.1,-2.52,0.00880008,0.0111548,0.00887132,0.00880006,0.0023547,7.12303e-05,2.25896e-08
0.1,-2.51,0.00921733,0.0116701,0.00929116,0.00921731,0.00245277,7.38319e-05,2.29213e-08
0.1,-2.5,0.00965227,0.0122066,0.00972878,0.00965225,0.0025543,7.65068e-05,2.32419e-08
0.1,-2.49,0.0101056,0.012765,0.0101848,0.0101055,0.0026594,7.92561e-05,2.35503e-08
0.1,-2.48,0.0105778,0.013346,0.0106599,0.0105778,0.00276815,8.20807e-05,2.38455e-08
0.1,-2.47,0.0110698,0.0139504,0.0111548,0.0110698,0.00288065,8.49816e-05,2.41264e-08
0.1,-2.46,0.0115821,0.0145791,0.0116701,0.0115821,0.00299699,8.79597e-05,2.43918e-08
0.1,-2.45,0.0121156,0.0152328,0.0122066,0.0121155,0.00311727,9.10157e-05,2.46407e-08
0.1,-2.44,0.0126708,0.0159124,0.012765,0.0126708,0.00324158,9.41507e-05,2.48717e-08
0.1,-2.43,0.0132486,0.0166187,0.013346,0.0132486,0.00337003,9.73651e-05,2.50837e-08
0.1,-2.42,0.0138498,0.0173525,0.0139504,0.0138498,0.00350271,0.00010066,2.52755e-08
0.1,-2.41,0.0144751,0.0181148,0.0145791,0.0144751,0.00363972,0.000104035,2.54457e-08
0.1,-2.4,0.0151253,0.0189065,0.0152328,0.0151253,0.00378115,0.000107492,2.5593e-08
0.1,-2.39,0.0158014,0.0197285,0.0159124,0.0158013,0.00392711,0.000111031,2.57161e-08
0.1,-2.38,0.016504,0.0205817,0.0166187,0.016504,0.0040777,0.000114652,2.58136e-08
0.1,-2.37,0.0172341,0.0214672,0.0173525,0.0172341,0.00423302,0.000118356,2.58842e-08
0.1,-2.36,0.0179927,0.0223858,0.0181148,0.0179926,0.00439316,0.000122142,2.59264e-08
0.1,-2.35,0.0187805,0.0233387,0.0189065,0.0187804,0.00455822,0.000126011,2.59388e-08
0.1,-2.34,0.0195985,0.0243268,0.0197285,0.0195985,0.00472831,0.000129963,2.592e-08
0.1,-2.33,0.0204477,0.0253512,0.0205817,0.0204477,0.00490352,0.000133998,2.58684e-08
0.1,-2.32,0.021329,0.026413,0.0214672,0.021329,0.00508394,0.000138116,2.57826e-08
0.1,-2.31,0.0222435,0.0275132,0.0223858,0.0222435,0.00526969,0.000142317,2.5661e-08
0.1,-2.3,0.0231921,0.0286529,0.0233387,0.0231921,0.00546084,0.000146599,2.55023e-08
0.1,-2.29,0.0241759,0.0298334,0.0243268,0.0241758,0.0056575,0.000150963,2.53047e-08
0.1,-2.28,0.0251958,0.0310556,0.0253512,0.0251958,0.00585977,0.000155407,2.50668e-08
0.1,-2.27,0.0262531,0.0323208,0.026413,0.026253,0.00606772,0.000159932,2.47871e-08
0.1,-2.26,0.0273487,0.0336301,0.0275132,0.0273486,0.00628146,0.000164536,2.4464e-08
0.1,-2.25,0.0284837,0.0349848,0.0286529,0.0284837,0.00650107,0.000169218,2.40959e-08
0.1,-2.24,0.0296594,0.036386,0.0298334,0.0296594,0.00672665,0.000173978,2.36813e-08
0.1,-2.23,0.0308768,0.037835,0.0310556,0.0308767,0.00695827,0.000178813,2.32187e-08
0.1,-2.22,0.0321371,0.0393331,0.0323208,0.032137,0.00719601,0.000183722,2.27065e-08
0.1,-2.21,0.0334414,0.0408814,0.0336301,0.0334414,0.00743997,0.000188704,2.21432e-08
0.1,-2.2,0.034791,0.0424812,0.0349848,0.034791,0.0076902,0.000193756,2.15273e-08
0.1,-2.19,0.0361871,0.044134,0.036386,0.0361871,0.0079468,0.000198878,2.08573e-08
0.1,-2.18,0.037631,0.0458408,0.037835,0.0376309,0.00820983,0.000204065,2.01317e-08
0.1,-2.17,0.0391237,0.0476031,0.0393331,0.0391237,0.00847936,0.000209318,1.93492e-08
0.1,-2.16,0.0406667,0.0494222,0.0408814,0.0406667,0.00875545,0.000214632,1.85082e-08
0.1,-2.15,0.0422612,0.0512994,0.0424812,0.0422612,0.00903816,0.000220005,1.76074e-08
0.1,-2.14,0.0439085,0.0532361,0.044134,0.0439085,0.00932755,0.000225434,1.66455e-08
0.1,-2.13,0.0456099,0.0552336,0.0458408,0.0456099,0.00962367,0.000230917,1.56211e-08
0.1,-2.12,0.0473667,0.0572932,0.0476031,0.0473666,0.00992657,0.000236449,1.4533e-08
0.1,-2.11,0.0491802,0.0594165,0.0494222,0.0491802,0.0102363,0.000242028,1.338e-08
0.1,-2.1,0.0510517,0.0616046,0.0512994,0.0510517,0.0105529,0.00024765,1.21609e-08
0.1,-2.09,0.0529828,0.0638591,0.0532361,0.0529827,0.0108763,0.00025331,1.08747e-08
0.1,-2.08,0.0549746,0.0661812,0.0552336,0.0549745,0.0112067,0.000259005,9.52023e-09
0.1,-2.07,0.0570285,0.0685725,0.0572932,0.0570285,0.011544,0.00026473,8.09659e-09
0.1,-2.06,0.059146,0.0710342,0.0594165,0.059146,0.0118882,0.000270481,6.60288e-09
0.1,-2.05,0.0613284,0.0735678,0.0616046,0.0613283,0.0122394,0.000276253,5.03829e-09
0.1,-2.04,0.063577,0.0761746,0.0638591,0.063577,0.0125976,0.000282041,3.40206e-09
0.1,-2.03,0.0658934,0.0788561,0.0661812,0.0658934,0.0129627,0.00028784,1.69355e-09
0.1,-2.02,0.0682788,0.0816136,0.0685725,0.0682788,0.0133347,0.000293644,8.78066e-11
0.1,-2.01,0.0707348,0.0844485,0.0710342,0.0707348,0.0137137,0.000299448,1.94247e-09
0.1,-2,0.0732626,0.0873621,0.0735678,0.0732626,0.0140995,0.000305245,3.87081e-09
0.1,-1.99,0.0758636,0.0903558,0.0761746,0.0758636,0.0144922,0.00031103,5.87308e-09
0.1,-1.98,0.0785393,0.093431,0.0788561,0.0785393,0.0148917,0.000316796,7.94944e-09
0.1,-1.97,0.0812911,0.0965889,0.0816136,0.0812911,0.0152979,0.000322536,1.00999e-08
0.1,-1.96,0.0841202,0.099831,0.0844485,0.0841202,0.0157108,0.000328244,1.23244e-08
0.1,-1.95,0.0870282,0.103158,0.0873621,0.0870282,0.0161302,0.000333912,1.46228e-08
0.1,-1.94,0.0900163,0.106573,0.0903558,0.0900163,0.0165563,0.000339533,1.69946e-08
0.1,-1.93,0.0930859,0.110075,0.093431,0.0930859,0.0169887,0.0003451,1.94394e-08
0.1,-1.92,0.0962383,0.113666,0.0965889,0.0962383,0.0174274,0.000350605,2.19567e-08
0.1,-1.91,0.0994749,0.117347,0.099831,0.099475,0.0178724,0.000356039,2.45456e-08
0.1,-1.9,0.102797,0.12112,0.103158,0.102797,0.0183235,0.000361394,2.72053e-08
0.1,-1.89,0.106206,0.124986,0.106573,0.106206,0.0187805,0.000366662,2.99347e-08
0.1,-1.88,0.109703,0.128946,0.110075,0.109703,0.0192433,0.000371834,3.27327e-08
0.1,-1.87,0.113289,0.133001,0.113666,0.113289,0.0197117,0.000376902,3.55978e-08
0.1,-1.86,0.116965,0.137151,0.117347,0.116966,0.0201856,0.000381855,3.85285e-08
0.1,-1.85,0.120734,0.141399,0.12112,0.120734,0.0206649,0.000386685,4.15232e-08
0.1,-1.84,0.124595,0.145744,0.124986,0.124595,0.0211492,0.000391382,4.458e-08
0.1,-1.83,0.12855,0.150188,0.128946,0.12855,0.0216384,0.000395936,4.76969e-08
0.1,-1.82,0.1326,0.154733,0.133001,0.1326,0.0221323,0.000400338,5.08716e-08
0.1,-1.81,0.136747,0.159377,0.137151,0.136747,0.0226306,0.000404576,5.41019e-08
0.1,-1.8,0.14099,0.164123,0.141399,0.14099,0.0231332,0.000408642,5.73851e-08
0.1,-1.79,0.145332,0.168971,0.145744,0.145332,0.0236396,0.000412523,6.07186e-08
0.1,-1.78,0.149772,0.173922,0.150188,0.149772,0.0241498,0.00041621,6.40993e-08
0.1,-1.77,0.154313,0.178976,0.154733,0.154313,0.0246633,0.000419692,6.75243e-08
0.1,-1.76,0.158954,0.184134,0.159377,0.158954,0.0251799,0.000422958,7.09902e-08
0.1,-1.75,0.163697,0.189397,0.164123,0.163697,0.0256993,0.000425997,7.44936e-08
0.1,-1.74,0.168542,0.194764,0.168971,0.168543,0.0262212,0.000428797,7.80308e-08
0.1,-1.73,0.173491,0.200236,0.173922,0.173491,0.0267452,0.000431347,8.15979e-08
0.1,-1.72,0.178543,0.205813,0.178976,0.178543,0.0272709,0.000433637,8.5191e-08
0.1,-1.71,0.183699,0.211497,0.184134,0.183699,0.027798,0.000435653,8.88059e-08
0.1,-1.7,0.188959,0.217285,0.189397,0.188959,0.0283262,0.000437386,9.24381e-08
0.1,-1.69,0.194325,0.22318,0.194764,0.194325,0.0288549,0.000438822,9.60832e-08
0.1,-1.68,0.199796,0.22918,0.200236,0.199796,0.0293839,0.000439951,9.97363e-08
0.1,-1.67,0.205373,0.235285,0.205813,0.205373,0.0299127,0.000440761,1.03392e-07
0.1,-1.66,0.211055,0.241496,0.211497,0.211055,0.0304408,0.00044124,1.07047e-07
0.1,-1.65,0.216844,0.247812,0.217285,0.216844,0.0309678,0.000441377,1.10694e-07
